npy_path,label
C:\AUTSL_project\landmarks\train\15\90.npy,146
C:\AUTSL_project\landmarks\train\15\91.npy,203
C:\AUTSL_project\landmarks\train\15\92.npy,69
C:\AUTSL_project\landmarks\train\15\93.npy,177
C:\AUTSL_project\landmarks\train\15\94.npy,178
C:\AUTSL_project\landmarks\train\15\95.npy,170
C:\AUTSL_project\landmarks\train\15\96.npy,163
C:\AUTSL_project\landmarks\train\15\97.npy,101
C:\AUTSL_project\landmarks\train\15\98.npy,187
C:\AUTSL_project\landmarks\train\15\99.npy,25
C:\AUTSL_project\landmarks\train\15\100.npy,10
C:\AUTSL_project\landmarks\train\15\101.npy,64
C:\AUTSL_project\landmarks\train\15\102.npy,69
C:\AUTSL_project\landmarks\train\15\103.npy,154
C:\AUTSL_project\landmarks\train\15\104.npy,90
C:\AUTSL_project\landmarks\train\15\105.npy,38
C:\AUTSL_project\landmarks\train\15\106.npy,98
C:\AUTSL_project\landmarks\train\15\107.npy,128
C:\AUTSL_project\landmarks\train\15\108.npy,94
C:\AUTSL_project\landmarks\train\15\109.npy,2
C:\AUTSL_project\landmarks\train\15\110.npy,102
C:\AUTSL_project\landmarks\train\15\111.npy,86
C:\AUTSL_project\landmarks\train\15\112.npy,60
C:\AUTSL_project\landmarks\train\15\113.npy,145
C:\AUTSL_project\landmarks\train\15\114.npy,177
C:\AUTSL_project\landmarks\train\15\115.npy,100
C:\AUTSL_project\landmarks\train\15\116.npy,162
C:\AUTSL_project\landmarks\train\15\117.npy,188
C:\AUTSL_project\landmarks\train\15\118.npy,97
C:\AUTSL_project\landmarks\train\15\119.npy,150
C:\AUTSL_project\landmarks\train\15\120.npy,115
C:\AUTSL_project\landmarks\train\15\121.npy,70
C:\AUTSL_project\landmarks\train\15\122.npy,194
C:\AUTSL_project\landmarks\train\15\123.npy,64
C:\AUTSL_project\landmarks\train\15\124.npy,4
C:\AUTSL_project\landmarks\train\15\125.npy,46
C:\AUTSL_project\landmarks\train\15\126.npy,187
C:\AUTSL_project\landmarks\train\15\127.npy,71
C:\AUTSL_project\landmarks\train\15\128.npy,119
C:\AUTSL_project\landmarks\train\15\129.npy,52
C:\AUTSL_project\landmarks\train\15\130.npy,35
C:\AUTSL_project\landmarks\train\15\131.npy,19
C:\AUTSL_project\landmarks\train\15\132.npy,124
C:\AUTSL_project\landmarks\train\15\133.npy,82
C:\AUTSL_project\landmarks\train\15\134.npy,152
C:\AUTSL_project\landmarks\train\15\135.npy,107
C:\AUTSL_project\landmarks\train\15\136.npy,184
C:\AUTSL_project\landmarks\train\15\137.npy,106
C:\AUTSL_project\landmarks\train\15\138.npy,7
C:\AUTSL_project\landmarks\train\15\139.npy,103
C:\AUTSL_project\landmarks\train\15\140.npy,160
C:\AUTSL_project\landmarks\train\15\141.npy,137
C:\AUTSL_project\landmarks\train\15\142.npy,54
C:\AUTSL_project\landmarks\train\15\143.npy,8
C:\AUTSL_project\landmarks\train\15\144.npy,101
C:\AUTSL_project\landmarks\train\15\145.npy,147
C:\AUTSL_project\landmarks\train\15\146.npy,19
C:\AUTSL_project\landmarks\train\15\147.npy,11
C:\AUTSL_project\landmarks\train\15\148.npy,72
C:\AUTSL_project\landmarks\train\15\149.npy,107
C:\AUTSL_project\landmarks\train\15\150.npy,39
C:\AUTSL_project\landmarks\train\15\151.npy,24
C:\AUTSL_project\landmarks\train\15\152.npy,53
C:\AUTSL_project\landmarks\train\15\153.npy,196
C:\AUTSL_project\landmarks\train\15\154.npy,92
C:\AUTSL_project\landmarks\train\15\155.npy,159
C:\AUTSL_project\landmarks\train\15\156.npy,32
C:\AUTSL_project\landmarks\train\15\157.npy,73
C:\AUTSL_project\landmarks\train\15\158.npy,166
C:\AUTSL_project\landmarks\train\15\159.npy,72
C:\AUTSL_project\landmarks\train\15\160.npy,208
C:\AUTSL_project\landmarks\train\15\161.npy,144
C:\AUTSL_project\landmarks\train\15\162.npy,20
C:\AUTSL_project\landmarks\train\15\163.npy,217
C:\AUTSL_project\landmarks\train\15\164.npy,216
C:\AUTSL_project\landmarks\train\15\165.npy,109
C:\AUTSL_project\landmarks\train\15\166.npy,184
C:\AUTSL_project\landmarks\train\15\167.npy,167
C:\AUTSL_project\landmarks\train\15\168.npy,44
C:\AUTSL_project\landmarks\train\15\169.npy,152
C:\AUTSL_project\landmarks\train\15\170.npy,122
C:\AUTSL_project\landmarks\train\15\171.npy,138
C:\AUTSL_project\landmarks\train\15\172.npy,180
C:\AUTSL_project\landmarks\train\15\173.npy,96
C:\AUTSL_project\landmarks\train\15\174.npy,7
C:\AUTSL_project\landmarks\train\15\175.npy,40
C:\AUTSL_project\landmarks\train\15\176.npy,116
C:\AUTSL_project\landmarks\train\15\177.npy,6
C:\AUTSL_project\landmarks\train\15\178.npy,73
C:\AUTSL_project\landmarks\train\15\179.npy,48
C:\AUTSL_project\landmarks\train\15\180.npy,189
C:\AUTSL_project\landmarks\train\15\181.npy,145
C:\AUTSL_project\landmarks\train\15\182.npy,199
C:\AUTSL_project\landmarks\train\15\183.npy,79
C:\AUTSL_project\landmarks\train\15\184.npy,83
C:\AUTSL_project\landmarks\train\15\185.npy,44
C:\AUTSL_project\landmarks\train\15\186.npy,5
C:\AUTSL_project\landmarks\train\15\187.npy,173
C:\AUTSL_project\landmarks\train\15\188.npy,154
C:\AUTSL_project\landmarks\train\15\189.npy,193
C:\AUTSL_project\landmarks\train\15\190.npy,80
C:\AUTSL_project\landmarks\train\15\191.npy,219
C:\AUTSL_project\landmarks\train\15\192.npy,5
C:\AUTSL_project\landmarks\train\15\193.npy,110
C:\AUTSL_project\landmarks\train\15\194.npy,108
C:\AUTSL_project\landmarks\train\15\195.npy,123
C:\AUTSL_project\landmarks\train\15\196.npy,212
C:\AUTSL_project\landmarks\train\15\197.npy,176
C:\AUTSL_project\landmarks\train\15\198.npy,143
C:\AUTSL_project\landmarks\train\15\199.npy,194
C:\AUTSL_project\landmarks\train\15\200.npy,168
C:\AUTSL_project\landmarks\train\15\201.npy,30
C:\AUTSL_project\landmarks\train\15\202.npy,100
C:\AUTSL_project\landmarks\train\15\203.npy,61
C:\AUTSL_project\landmarks\train\15\204.npy,189
C:\AUTSL_project\landmarks\train\15\205.npy,110
C:\AUTSL_project\landmarks\train\15\206.npy,204
C:\AUTSL_project\landmarks\train\15\207.npy,38
C:\AUTSL_project\landmarks\train\15\208.npy,78
C:\AUTSL_project\landmarks\train\15\209.npy,63
C:\AUTSL_project\landmarks\train\15\210.npy,185
C:\AUTSL_project\landmarks\train\15\211.npy,133
C:\AUTSL_project\landmarks\train\15\212.npy,109
C:\AUTSL_project\landmarks\train\15\213.npy,13
C:\AUTSL_project\landmarks\train\15\214.npy,56
C:\AUTSL_project\landmarks\train\15\215.npy,50
C:\AUTSL_project\landmarks\train\15\216.npy,223
C:\AUTSL_project\landmarks\train\15\217.npy,39
C:\AUTSL_project\landmarks\train\15\218.npy,47
C:\AUTSL_project\landmarks\train\15\219.npy,193
C:\AUTSL_project\landmarks\train\15\220.npy,125
C:\AUTSL_project\landmarks\train\15\221.npy,219
C:\AUTSL_project\landmarks\train\15\222.npy,220
C:\AUTSL_project\landmarks\train\15\223.npy,0
C:\AUTSL_project\landmarks\train\15\224.npy,10
C:\AUTSL_project\landmarks\train\15\225.npy,29
C:\AUTSL_project\landmarks\train\15\226.npy,43
C:\AUTSL_project\landmarks\train\15\227.npy,156
C:\AUTSL_project\landmarks\train\15\228.npy,17
C:\AUTSL_project\landmarks\train\15\229.npy,23
C:\AUTSL_project\landmarks\train\15\230.npy,12
C:\AUTSL_project\landmarks\train\15\231.npy,191
C:\AUTSL_project\landmarks\train\15\232.npy,34
C:\AUTSL_project\landmarks\train\15\233.npy,134
C:\AUTSL_project\landmarks\train\15\234.npy,165
C:\AUTSL_project\landmarks\train\15\235.npy,199
C:\AUTSL_project\landmarks\train\15\236.npy,162
C:\AUTSL_project\landmarks\train\15\237.npy,42
C:\AUTSL_project\landmarks\train\15\238.npy,211
C:\AUTSL_project\landmarks\train\15\239.npy,26
C:\AUTSL_project\landmarks\train\15\240.npy,76
C:\AUTSL_project\landmarks\train\15\241.npy,117
C:\AUTSL_project\landmarks\train\15\242.npy,180
C:\AUTSL_project\landmarks\train\15\243.npy,1
C:\AUTSL_project\landmarks\train\15\244.npy,27
C:\AUTSL_project\landmarks\train\15\245.npy,159
C:\AUTSL_project\landmarks\train\15\246.npy,79
C:\AUTSL_project\landmarks\train\15\247.npy,78
C:\AUTSL_project\landmarks\train\15\248.npy,8
C:\AUTSL_project\landmarks\train\15\249.npy,161
C:\AUTSL_project\landmarks\train\15\250.npy,122
C:\AUTSL_project\landmarks\train\15\251.npy,195
C:\AUTSL_project\landmarks\train\15\252.npy,174
C:\AUTSL_project\landmarks\train\15\253.npy,45
C:\AUTSL_project\landmarks\train\15\254.npy,155
C:\AUTSL_project\landmarks\train\15\255.npy,198
C:\AUTSL_project\landmarks\train\15\256.npy,215
C:\AUTSL_project\landmarks\train\15\257.npy,94
C:\AUTSL_project\landmarks\train\15\258.npy,102
C:\AUTSL_project\landmarks\train\15\259.npy,49
C:\AUTSL_project\landmarks\train\15\260.npy,15
C:\AUTSL_project\landmarks\train\15\261.npy,130
C:\AUTSL_project\landmarks\train\15\262.npy,57
C:\AUTSL_project\landmarks\train\15\263.npy,205
C:\AUTSL_project\landmarks\train\15\264.npy,70
C:\AUTSL_project\landmarks\train\15\265.npy,136
C:\AUTSL_project\landmarks\train\15\266.npy,21
C:\AUTSL_project\landmarks\train\15\267.npy,36
C:\AUTSL_project\landmarks\train\15\268.npy,108
C:\AUTSL_project\landmarks\train\15\269.npy,131
C:\AUTSL_project\landmarks\train\15\270.npy,211
C:\AUTSL_project\landmarks\train\15\271.npy,210
C:\AUTSL_project\landmarks\train\15\272.npy,99
C:\AUTSL_project\landmarks\train\15\273.npy,22
C:\AUTSL_project\landmarks\train\15\274.npy,58
C:\AUTSL_project\landmarks\train\15\275.npy,131
C:\AUTSL_project\landmarks\train\15\277.npy,212
C:\AUTSL_project\landmarks\train\15\278.npy,59
C:\AUTSL_project\landmarks\train\15\279.npy,67
C:\AUTSL_project\landmarks\train\15\280.npy,171
C:\AUTSL_project\landmarks\train\15\281.npy,153
C:\AUTSL_project\landmarks\train\15\282.npy,90
C:\AUTSL_project\landmarks\train\15\283.npy,207
C:\AUTSL_project\landmarks\train\15\284.npy,183
C:\AUTSL_project\landmarks\train\15\285.npy,148
C:\AUTSL_project\landmarks\train\15\286.npy,111
C:\AUTSL_project\landmarks\train\15\287.npy,166
C:\AUTSL_project\landmarks\train\15\288.npy,128
C:\AUTSL_project\landmarks\train\15\289.npy,11
C:\AUTSL_project\landmarks\train\15\290.npy,0
C:\AUTSL_project\landmarks\train\15\291.npy,224
C:\AUTSL_project\landmarks\train\15\292.npy,31
C:\AUTSL_project\landmarks\train\15\293.npy,14
C:\AUTSL_project\landmarks\train\15\294.npy,14
C:\AUTSL_project\landmarks\train\15\295.npy,105
C:\AUTSL_project\landmarks\train\15\296.npy,132
C:\AUTSL_project\landmarks\train\15\297.npy,47
C:\AUTSL_project\landmarks\train\15\298.npy,56
C:\AUTSL_project\landmarks\train\15\299.npy,37
C:\AUTSL_project\landmarks\train\15\300.npy,45
C:\AUTSL_project\landmarks\train\15\301.npy,144
C:\AUTSL_project\landmarks\train\15\302.npy,127
C:\AUTSL_project\landmarks\train\15\303.npy,175
C:\AUTSL_project\landmarks\train\15\304.npy,104
C:\AUTSL_project\landmarks\train\15\305.npy,61
C:\AUTSL_project\landmarks\train\15\306.npy,183
C:\AUTSL_project\landmarks\train\15\307.npy,126
C:\AUTSL_project\landmarks\train\15\308.npy,28
C:\AUTSL_project\landmarks\train\15\309.npy,115
C:\AUTSL_project\landmarks\train\15\310.npy,95
C:\AUTSL_project\landmarks\train\15\311.npy,141
C:\AUTSL_project\landmarks\train\15\312.npy,207
C:\AUTSL_project\landmarks\train\15\313.npy,18
C:\AUTSL_project\landmarks\train\15\314.npy,188
C:\AUTSL_project\landmarks\train\15\315.npy,147
C:\AUTSL_project\landmarks\train\15\316.npy,190
C:\AUTSL_project\landmarks\train\15\317.npy,62
C:\AUTSL_project\landmarks\train\15\318.npy,29
C:\AUTSL_project\landmarks\train\15\319.npy,22
C:\AUTSL_project\landmarks\train\15\320.npy,221
C:\AUTSL_project\landmarks\train\15\321.npy,119
C:\AUTSL_project\landmarks\train\15\322.npy,81
C:\AUTSL_project\landmarks\train\15\323.npy,85
C:\AUTSL_project\landmarks\train\15\324.npy,105
C:\AUTSL_project\landmarks\train\15\325.npy,59
C:\AUTSL_project\landmarks\train\15\326.npy,153
C:\AUTSL_project\landmarks\train\15\327.npy,192
C:\AUTSL_project\landmarks\train\15\328.npy,129
C:\AUTSL_project\landmarks\train\15\329.npy,214
C:\AUTSL_project\landmarks\train\15\330.npy,60
C:\AUTSL_project\landmarks\train\15\331.npy,197
C:\AUTSL_project\landmarks\train\15\332.npy,53
C:\AUTSL_project\landmarks\train\15\333.npy,217
C:\AUTSL_project\landmarks\train\15\334.npy,98
C:\AUTSL_project\landmarks\train\15\335.npy,63
C:\AUTSL_project\landmarks\train\15\336.npy,174
C:\AUTSL_project\landmarks\train\15\337.npy,141
C:\AUTSL_project\landmarks\train\15\338.npy,30
C:\AUTSL_project\landmarks\train\15\339.npy,209
C:\AUTSL_project\landmarks\train\15\340.npy,192
C:\AUTSL_project\landmarks\train\15\341.npy,68
C:\AUTSL_project\landmarks\train\15\342.npy,55
C:\AUTSL_project\landmarks\train\15\343.npy,209
C:\AUTSL_project\landmarks\train\15\344.npy,23
C:\AUTSL_project\landmarks\train\15\345.npy,13
C:\AUTSL_project\landmarks\train\15\346.npy,218
C:\AUTSL_project\landmarks\train\15\347.npy,181
C:\AUTSL_project\landmarks\train\15\348.npy,9
C:\AUTSL_project\landmarks\train\15\349.npy,51
C:\AUTSL_project\landmarks\train\15\350.npy,197
C:\AUTSL_project\landmarks\train\15\351.npy,139
C:\AUTSL_project\landmarks\train\15\352.npy,81
C:\AUTSL_project\landmarks\train\15\353.npy,3
C:\AUTSL_project\landmarks\train\15\354.npy,41
C:\AUTSL_project\landmarks\train\15\355.npy,164
C:\AUTSL_project\landmarks\train\15\356.npy,85
C:\AUTSL_project\landmarks\train\15\357.npy,51
C:\AUTSL_project\landmarks\train\15\358.npy,186
C:\AUTSL_project\landmarks\train\15\359.npy,18
C:\AUTSL_project\landmarks\train\15\360.npy,57
C:\AUTSL_project\landmarks\train\15\361.npy,33
C:\AUTSL_project\landmarks\train\15\362.npy,146
C:\AUTSL_project\landmarks\train\15\363.npy,92
C:\AUTSL_project\landmarks\train\15\364.npy,35
C:\AUTSL_project\landmarks\train\15\365.npy,169
C:\AUTSL_project\landmarks\train\15\366.npy,178
C:\AUTSL_project\landmarks\train\15\367.npy,17
C:\AUTSL_project\landmarks\train\15\368.npy,222
C:\AUTSL_project\landmarks\train\15\369.npy,173
C:\AUTSL_project\landmarks\train\15\370.npy,93
C:\AUTSL_project\landmarks\train\15\371.npy,123
C:\AUTSL_project\landmarks\train\15\372.npy,102
C:\AUTSL_project\landmarks\train\15\373.npy,202
C:\AUTSL_project\landmarks\train\15\374.npy,120
C:\AUTSL_project\landmarks\train\15\375.npy,75
C:\AUTSL_project\landmarks\train\15\376.npy,214
C:\AUTSL_project\landmarks\train\15\377.npy,87
C:\AUTSL_project\landmarks\train\15\378.npy,225
C:\AUTSL_project\landmarks\train\15\379.npy,201
C:\AUTSL_project\landmarks\train\15\380.npy,66
C:\AUTSL_project\landmarks\train\15\381.npy,20
C:\AUTSL_project\landmarks\train\15\382.npy,62
C:\AUTSL_project\landmarks\train\15\383.npy,74
C:\AUTSL_project\landmarks\train\15\384.npy,176
C:\AUTSL_project\landmarks\train\15\385.npy,161
C:\AUTSL_project\landmarks\train\15\386.npy,121
C:\AUTSL_project\landmarks\train\15\387.npy,200
C:\AUTSL_project\landmarks\train\15\388.npy,49
C:\AUTSL_project\landmarks\train\15\389.npy,179
C:\AUTSL_project\landmarks\train\15\390.npy,83
C:\AUTSL_project\landmarks\train\15\391.npy,26
C:\AUTSL_project\landmarks\train\15\392.npy,225
C:\AUTSL_project\landmarks\train\15\393.npy,198
C:\AUTSL_project\landmarks\train\15\394.npy,142
C:\AUTSL_project\landmarks\train\15\395.npy,201
C:\AUTSL_project\landmarks\train\15\396.npy,46
C:\AUTSL_project\landmarks\train\15\397.npy,163
C:\AUTSL_project\landmarks\train\15\398.npy,158
C:\AUTSL_project\landmarks\train\15\399.npy,89
C:\AUTSL_project\landmarks\train\15\400.npy,140
C:\AUTSL_project\landmarks\train\15\401.npy,213
C:\AUTSL_project\landmarks\train\15\402.npy,127
C:\AUTSL_project\landmarks\train\15\403.npy,31
C:\AUTSL_project\landmarks\train\15\404.npy,202
C:\AUTSL_project\landmarks\train\15\405.npy,28
C:\AUTSL_project\landmarks\train\15\406.npy,117
C:\AUTSL_project\landmarks\train\15\407.npy,121
C:\AUTSL_project\landmarks\train\15\408.npy,50
C:\AUTSL_project\landmarks\train\15\409.npy,54
C:\AUTSL_project\landmarks\train\15\410.npy,33
C:\AUTSL_project\landmarks\train\15\411.npy,95
C:\AUTSL_project\landmarks\train\15\412.npy,24
C:\AUTSL_project\landmarks\train\15\413.npy,172
C:\AUTSL_project\landmarks\train\15\414.npy,182
C:\AUTSL_project\landmarks\train\15\415.npy,196
C:\AUTSL_project\landmarks\train\15\416.npy,55
C:\AUTSL_project\landmarks\train\15\417.npy,205
C:\AUTSL_project\landmarks\train\15\418.npy,84
C:\AUTSL_project\landmarks\train\15\419.npy,25
C:\AUTSL_project\landmarks\train\15\420.npy,4
C:\AUTSL_project\landmarks\train\15\421.npy,186
C:\AUTSL_project\landmarks\train\15\422.npy,116
C:\AUTSL_project\landmarks\train\15\423.npy,160
C:\AUTSL_project\landmarks\train\15\424.npy,113
C:\AUTSL_project\landmarks\train\15\425.npy,75
C:\AUTSL_project\landmarks\train\15\426.npy,167
C:\AUTSL_project\landmarks\train\15\427.npy,6
C:\AUTSL_project\landmarks\train\15\428.npy,185
C:\AUTSL_project\landmarks\train\15\429.npy,140
C:\AUTSL_project\landmarks\train\15\430.npy,48
C:\AUTSL_project\landmarks\train\15\431.npy,36
C:\AUTSL_project\landmarks\train\15\432.npy,132
C:\AUTSL_project\landmarks\train\15\433.npy,97
C:\AUTSL_project\landmarks\train\15\434.npy,222
C:\AUTSL_project\landmarks\train\15\435.npy,142
C:\AUTSL_project\landmarks\train\15\436.npy,58
C:\AUTSL_project\landmarks\train\15\437.npy,138
C:\AUTSL_project\landmarks\train\15\438.npy,99
C:\AUTSL_project\landmarks\train\15\439.npy,91
C:\AUTSL_project\landmarks\train\15\440.npy,71
C:\AUTSL_project\landmarks\train\15\441.npy,87
C:\AUTSL_project\landmarks\train\15\442.npy,155
C:\AUTSL_project\landmarks\train\15\443.npy,2
C:\AUTSL_project\landmarks\train\15\444.npy,218
C:\AUTSL_project\landmarks\train\15\445.npy,208
C:\AUTSL_project\landmarks\train\15\446.npy,149
C:\AUTSL_project\landmarks\train\15\447.npy,135
C:\AUTSL_project\landmarks\train\15\448.npy,3
C:\AUTSL_project\landmarks\train\17\1.npy,221
C:\AUTSL_project\landmarks\train\17\2.npy,141
C:\AUTSL_project\landmarks\train\17\3.npy,121
C:\AUTSL_project\landmarks\train\17\4.npy,96
C:\AUTSL_project\landmarks\train\17\5.npy,129
C:\AUTSL_project\landmarks\train\17\6.npy,50
C:\AUTSL_project\landmarks\train\17\7.npy,37
C:\AUTSL_project\landmarks\train\17\8.npy,64
C:\AUTSL_project\landmarks\train\17\9.npy,89
C:\AUTSL_project\landmarks\train\17\10.npy,13
C:\AUTSL_project\landmarks\train\17\11.npy,138
C:\AUTSL_project\landmarks\train\17\12.npy,130
C:\AUTSL_project\landmarks\train\17\13.npy,193
C:\AUTSL_project\landmarks\train\17\14.npy,222
C:\AUTSL_project\landmarks\train\17\15.npy,14
C:\AUTSL_project\landmarks\train\17\16.npy,185
C:\AUTSL_project\landmarks\train\17\17.npy,136
C:\AUTSL_project\landmarks\train\17\18.npy,104
C:\AUTSL_project\landmarks\train\17\19.npy,44
C:\AUTSL_project\landmarks\train\17\20.npy,92
C:\AUTSL_project\landmarks\train\17\21.npy,86
C:\AUTSL_project\landmarks\train\17\22.npy,12
C:\AUTSL_project\landmarks\train\17\23.npy,185
C:\AUTSL_project\landmarks\train\17\24.npy,40
C:\AUTSL_project\landmarks\train\17\25.npy,146
C:\AUTSL_project\landmarks\train\17\26.npy,75
C:\AUTSL_project\landmarks\train\17\27.npy,169
C:\AUTSL_project\landmarks\train\17\28.npy,74
C:\AUTSL_project\landmarks\train\17\29.npy,67
C:\AUTSL_project\landmarks\train\17\30.npy,187
C:\AUTSL_project\landmarks\train\17\31.npy,126
C:\AUTSL_project\landmarks\train\17\32.npy,66
C:\AUTSL_project\landmarks\train\17\33.npy,44
C:\AUTSL_project\landmarks\train\17\34.npy,219
C:\AUTSL_project\landmarks\train\17\35.npy,52
C:\AUTSL_project\landmarks\train\17\36.npy,140
C:\AUTSL_project\landmarks\train\17\37.npy,33
C:\AUTSL_project\landmarks\train\17\38.npy,29
C:\AUTSL_project\landmarks\train\17\39.npy,62
C:\AUTSL_project\landmarks\train\17\40.npy,158
C:\AUTSL_project\landmarks\train\17\41.npy,10
C:\AUTSL_project\landmarks\train\17\42.npy,193
C:\AUTSL_project\landmarks\train\17\43.npy,155
C:\AUTSL_project\landmarks\train\17\44.npy,82
C:\AUTSL_project\landmarks\train\17\45.npy,65
C:\AUTSL_project\landmarks\train\17\46.npy,66
C:\AUTSL_project\landmarks\train\17\47.npy,208
C:\AUTSL_project\landmarks\train\17\48.npy,91
C:\AUTSL_project\landmarks\train\17\49.npy,213
C:\AUTSL_project\landmarks\train\17\50.npy,40
C:\AUTSL_project\landmarks\train\17\51.npy,28
C:\AUTSL_project\landmarks\train\17\52.npy,192
C:\AUTSL_project\landmarks\train\17\53.npy,190
C:\AUTSL_project\landmarks\train\17\54.npy,175
C:\AUTSL_project\landmarks\train\17\55.npy,57
C:\AUTSL_project\landmarks\train\17\56.npy,1
C:\AUTSL_project\landmarks\train\17\57.npy,55
C:\AUTSL_project\landmarks\train\17\58.npy,115
C:\AUTSL_project\landmarks\train\17\59.npy,184
C:\AUTSL_project\landmarks\train\17\60.npy,106
C:\AUTSL_project\landmarks\train\17\61.npy,166
C:\AUTSL_project\landmarks\train\17\62.npy,74
C:\AUTSL_project\landmarks\train\17\63.npy,137
C:\AUTSL_project\landmarks\train\17\64.npy,125
C:\AUTSL_project\landmarks\train\17\65.npy,12
C:\AUTSL_project\landmarks\train\17\66.npy,67
C:\AUTSL_project\landmarks\train\17\67.npy,192
C:\AUTSL_project\landmarks\train\17\68.npy,47
C:\AUTSL_project\landmarks\train\17\69.npy,83
C:\AUTSL_project\landmarks\train\17\70.npy,143
C:\AUTSL_project\landmarks\train\17\71.npy,172
C:\AUTSL_project\landmarks\train\17\72.npy,53
C:\AUTSL_project\landmarks\train\17\73.npy,30
C:\AUTSL_project\landmarks\train\17\74.npy,128
C:\AUTSL_project\landmarks\train\17\75.npy,220
C:\AUTSL_project\landmarks\train\17\76.npy,78
C:\AUTSL_project\landmarks\train\17\77.npy,131
C:\AUTSL_project\landmarks\train\17\78.npy,47
C:\AUTSL_project\landmarks\train\17\79.npy,81
C:\AUTSL_project\landmarks\train\17\80.npy,32
C:\AUTSL_project\landmarks\train\17\81.npy,8
C:\AUTSL_project\landmarks\train\17\82.npy,216
C:\AUTSL_project\landmarks\train\17\83.npy,145
